community_id,city,state
456,Cottage Grove,OR
3225,Blue Ash,OH
8262,Oakland,TN
14997,Connersville,IN
11278,Nisku,AB
7227,Somis,CA
604,Kenvil,NJ
16715,Saint Rose,LA
4790,Hilton,NY
11444,Kleinburg,ON
2463,Picayune,MS
16632,Cuero,TX
5748,Forsyth,MO
5443,Lehighton,PA
5078,New Richmond,OH
14440,Hesperus,CO
1430,Long Lake,MN
5737,Putnam Valley,NY
69,Carlisle,MA
11269,Beaumont,AB
1763,Ladera Ranch,CA
185,Medfield,MA
3300,Avon Lake,OH
9635,Lexington,MI
9208,Basalt,CO
577,Auburn,NH
6073,Euclid,OH
16679,Nags Head,NC
390,Tannersville,PA
418,Carver,MA
5936,El Dorado,KS
10218,Salem,IL
25585,Hesperia,MI
6776,Sisters,OR
13213,Stockbridge,MA
11667,Lakeview,OR
10605,Goldendale,WA
11618,Sioux Center,IA
6720,Cape Girardeau,MO
5903,Wellington,CO
27802,Lawtell,LA
25196,Sumpter,OR
14836,Brookpark,OH
9131,Lake Katrine,NY
8783,Logan,OH
9069,Marion,IN
14819,Portland,MI
9843,Outremont,QC
1090,Newton Highlands,MA
4411,Dumfries,VA
7028,Woodstock,NY
7953,Vanier,ON
9438,Gray Summit,MO
7728,Monticello,FL
16415,West Salem,OH
4553,Sycamore,IL
14643,Pembroke,ON
80,Groton,MA
4961,Newfields,NH
12402,Keswick,ON
9304,Bedford,PA
6437,Glenmoore,PA
9578,Hartselle,AL
1086,Burbank,IL
9828,Atwater,CA
8150,Johnstown,PA
2075,Hyde Park,NY
1667,Henryville,PA
8168,Caledonia,NY
18545,Duquesne,PA
5466,Saratoga Springs,UT
14289,Olga,WA
21519,Alto,TX
381,Millersville,MD
13452,Kent,CT
7966,Marshall,TX
4355,Kelso,WA
14698,Petawawa,ON
8551,Wellington,OH
1213,Norco,CA
19592,Plymouth,OH
8352,Perry Hall,MD
5853,Damascus,OR
60,Forestdale,MA
4646,Havre De Grace,MD
3838,Onalaska,WI
1262,Newtown Square,PA
9210,Lowell,AR
415,Camden,NJ
28328,Madrid,NY
16125,Corner Brook,NL
11730,Creston,CA
1624,Brentwood,NY
6934,Hanover,VA
14604,Ione,CA
93,Rockland,MA
9628,Somerset,OH
4129,Rosemount,MN
19427,Dublin,ON
11583,Kemp,TX
15833,Brandon,VT
62081,Beaverdell,BC
7463,Ilderton,ON
14360,Crystal Beach,ON
20906,Catheys Valley,CA
6367,Mill Creek,WA
9158,Ward,AR
21173,Maskwacis,AB
4330,Rochester,WA
20957,Blue Earth,MN
1409,Indian Wells,CA
10127,Chillicothe,MO
32645,Hughsonville,NY
8395,Elmira,ON
1465,Islip,NY
12917,Carleton Place,ON
17356,Roxboro,NC
2247,Maspeth,NY
4715,Glen Allen,VA
500,Prince Frederick,MD
2265,Hartford,WI
5240,Clinton,OH
9687,Rosamond,CA
22636,Littleton,NC
1348,Iselin,NJ
8686,Leesburg,GA
22922,Ada,OH
10169,Flat Rock,MI
14280,Ramara,ON
8396,Claremont,NH
8283,Urbana,OH
19842,Valley Springs,CA
5131,Ferndale,WA
31473,State Center,IA
6269,Liberty,TX
6377,Carpinteria,CA
13331,Wadsworth,NV
10121,Simcoe,ON
5047,Metamora,MI
3914,Jamestown,RI
1918,Cranbury,NJ
13342,Bedford,KY
9061,Sherwood,AR
14469,Holland Landing,ON
4275,Cocoa Beach,FL
723,Rumney,NH
5019,Milford,OH
11641,Washago,ON
8715,Hot Springs Village,AR
55,Osterville,MA
17371,Hancock,NY
13347,Watertown,WI
21318,Avoca,IA
2386,Davidsonville,MD
3237,Crestline,CA
2030,Manorville,NY
8195,Parma,ID
7742,Maywood,IL
18772,Anderson,TX
4931,Marshall,NC
13636,Oakwood,VA
13591,Summerville,GA
11038,Ruidoso,NM
11106,Keremeos,BC
21457,Yosemite National Park,CA
6261,Ewa Beach,HI
9326,Virginville,PA
10730,Othello,WA
4221,Hubertus,WI
7036,Kendallville,IN
11059,Kings Mountain,NC
18324,Tuscumbia,AL
4524,Jonesborough,TN
2128,Shrewsbury,NJ
9921,Dumont,CO
8185,Middle River,MD
788,San Pablo,CA
6069,Lake George,NY
14735,Grande Pointe,MB
1078,Oak Forest,IL
6,South Yarmouth,MA
7138,Wixom,MI
12879,Bridgewater,VA
7176,Corbin,KY
16725,Antrim,NH
4554,Paola,KS
1966,West Islip,NY
12258,Marietta,OH
2268,Shawano,WI
5579,Mukwonago,WI
1406,Williamsburg,MA
816,Mccordsville,IN
4701,Valhalla,NY
15170,Owens Cross Roads,AL
1550,Fredonia,WI
19824,Picture Butte,AB
5634,Julian,CA
5610,Pawling,NY
1183,Chelsea,MA
10317,Daingerfield,TX
11016,Eden,TX
1186,Evergreen Park,IL
1682,Holmdel,NJ
6457,Columbus,NC
21567,Coboconk,ON
1635,Keyport,NJ
12436,Canton,IL
11983,Mandan,ND
17852,Sauble Beach,ON
4767,Fairfax,CA
7116,Wellsboro,PA
2319,Oceanport,NJ
2148,Wading River,NY
7317,Ceres,CA
25974,Sullivan,NH
5008,Cutchogue,NY
489,Rowley,MA
4598,New Haven,MI
5690,Dania,FL
11510,Earlysville,VA
4516,Maple Park,IL
417,Maple Shade,NJ
2898,Wright City,MO
19267,Mc Louth,KS
781,Sanford,ME
319,Abingdon,VA
10496,Orrington,ME
9723,Wolfforth,TX
5032,Wilton,NH
12743,Simonton,TX
5568,Mahopac,NY
4928,Mauldin,SC
18810,Cave City,KY
21411,Minnesota City,MN
5587,Key Largo,FL
5060,Forked River,NJ
17977,Dalhart,TX
7257,Oakwood,OH
15113,Sunnyside,NY
2754,Wheatland,CA
2452,Round Lake,IL
9170,Saint Amant,LA
14649,Elm City,NC
5475,Fruitland Park,FL
11095,Los Lunas,NM
8939,Leamington,ON
6179,Dunmore,AB
10790,Troy,KS
25511,Sarepta,LA
16024,Clarksburg,WV
3195,Glassboro,NJ
16853,Wiarton,ON
20455,Whitney,TX
10114,Centreville,MI
19381,Gores Landing,ON
10007,Wayne,MI
1329,Bedford Hills,NY
6921,Edgewater,FL
17148,Greentown,IN
5212,Austin,TX
572,Panorama City,CA
6754,Slingerlands,NY
3873,Pinehurst,TX
21319,Sombra,ON
441,Klamath Falls,OR
7251,Oakmont,PA
6280,Red Hill,PA
39,West Tisbury,MA
18315,Gallatin,MO
13153,Delton,MI
826,Loomis,CA
7026,Clayton,GA
4246,Menomonee Falls,WI
10615,Fernley,NV
5570,Silver Springs,FL
13947,East Liverpool,OH
7679,Sealy,TX
7895,Pawleys Island,SC
210,Cohasset,MA
6379,Auburn,IN
23198,Meyersville,TX
4261,Waitsfield,VT
24083,Adrian,MN
771,Oakland Park,FL
6312,Canton,TX
10572,Elk Point,SD
1908,Plainsboro,NJ
13063,Bronson,FL
2599,Carol Stream,IL
19057,Dundalk,ON
16988,Mill Spring,NC
7153,Rutherfordton,NC
5026,Halethorpe,MD
3062,Mount Joy,PA
4600,Annandale,NJ
6682,Tannersville,NY
5199,Austin,TX
9408,Commerce Township,MI
19629,New Holstein,WI
1944,New Providence,NJ
3047,Whiting,IN
8295,Connellsville,PA
5701,Henderson,TX
6342,South Charleston,WV
15630,Ulster Park,NY
11951,El Granada,CA
10318,Escanaba,MI
10321,Hawkesbury,ON
16928,East Haven,VT
12640,Diberville,MS
29862,North Bloomfield,OH
26524,Coram,MT
16984,Lincoln,MT
7864,Kingsville,MD
3953,Fort Washington,PA
2944,Vestal,NY
83,Pepperell,MA
12708,Whitesboro,TX
16249,Havelock,NC
445,Philomath,OR
15861,Rocky Ridge,MD
8058,Hortonville,WI
4188,Powell,TN
10085,West Barnstable,MA
664,Piedmont,CA
12813,Lake Louise,AB
6756,Grand Ledge,MI
13159,Cowichan Bay,BC
2245,Lithia Springs,GA
23851,Vineland Station,ON
8669,Georgetown,ON
13554,Aztec,NM
12182,Luling,TX
3353,Spanish Fort,AL
3992,La Plata,MD
6031,Dousman,WI
6625,Boothbay Harbor,ME
18087,Brechin,ON
12118,Quarryville,PA
6630,Englewood,OH
1061,Talent,OR
5877,Louisville,TN
17568,Clatskanie,OR
17917,Rock Stream,NY
9870,Luray,VA
6907,Ocean Isle Beach,NC
4921,Soddy Daisy,TN
2415,Saratoga,CA
19637,Germantown,IL
1833,San Juan Bautista,CA
2853,Justin,TX
17558,Delano,CA
18848,Coldwater,MS
8644,Mono,ON
1243,Atlantic Beach,FL
1402,Fords,NJ
10455,Elizabethtown,NC
1120,Rochester,MA
13883,Belle Fourche,SD
16896,Goode,VA
19106,Sharpes,FL
19268,Kahuku,HI
4200,Furlong,PA
8898,Maniwaki,QC
3187,Webster,MA
18958,Spring City,TN
3032,Penn Valley,CA
2524,Hatboro,PA
4871,Cumberland Center,ME
18108,Kila,MT
12585,Mahone Bay,NS
4230,Stillwater,MN
14438,Adell,WI
4677,Benicia,CA
16732,Pierce City,MO
9995,Poynette,WI
15938,West Chazy,NY
28147,Nevada,OH
14913,Dexter,NY
14586,Millinocket,ME
10219,Waterloo,IL
194,Boonton,NJ
6823,Mohnton,PA
15963,Peshastin,WA
1384,Fanwood,NJ
932,Avalon,NJ
4194,Marcus Hook,PA
12558,Hopkinsville,KY
17900,Florence,MT
17444,Sparta,NC
17415,West Jefferson,NC
4538,Glenwood,MD
1308,Holtsville,NY
24816,Brownsville,VT
14907,Mount Aukum,CA
1013,New River,AZ
621,District Heights,MD
10837,Loris,SC
11843,Grand Island,FL
15965,Mardela Springs,MD
16131,Randolph,VT
21216,Aurora,NC
12798,Jamestown,TN
10089,Paris,ON
8773,Virginia,MN
8941,Reidsville,NC
5056,Beech Island,SC
8102,Riverview,MI
14275,Fernie,BC
4479,Brodheadsville,PA
10637,Kaukauna,WI
10871,South Hero,VT
7958,Carp,ON
6876,Valley Center,KS
26385,Wolf Creek,MT
7183,Lewiston,ID
6563,San Antonio,FL
7050,Radford,VA
23306,Paradise,UT
6213,Hollidaysburg,PA
12110,Shirley,BC
4172,Oaks,PA
2653,Pico Rivera,CA
10578,Slippery Rock,PA
8116,Venetia,PA
12845,Walling,TN
8273,Woodbine,NJ
3071,Camillus,NY
1736,Dyer,IN
6766,Hot Springs,AR
11109,Colusa,CA
5130,Canal Fulton,OH
21693,Lodge,SC
9025,Beebe,AR
2952,East Moriches,NY
6826,Dallas,PA
19545,Zionville,NC
3996,Newton,NH
11686,Lakeside,MT
71,Maynard,MA
5744,Gold Canyon,AZ
6751,Farmington,NY
16478,Bristol,IN
8926,Ridgeway,ON
7172,Ennis,TX
18112,Stoneville,NC
20947,Willow,NY
12288,Metropolis,IL
19567,Kabetogama,MN
6100,Far Hills,NJ
2830,Bell,CA
17823,Orono,ON
14461,Glencoe,MN
11741,Vinton,VA
27530,Wheeler,OR
766,West Newton,MA
15092,Campbellville,ON
9755,Gerrardstown,WV
17087,Otonabee,ON
7672,Millersburg,OH
5378,Schertz,TX
4460,Windsor,NJ
20099,Clinton,BC
5857,Lincoln,NH
5672,Plympton,MA
28338,Ecru,MS
5683,Zellwood,FL
22333,Elbe,WA
2188,Shirley,NY
525,Newmarket,NH
5423,Indianola,IA
6901,Keego Harbor,MI
31458,Bloomington,WI
8,Truro,MA
14511,Emerald Isle,NC
4195,American Canyon,CA
6957,Crosby,TX
7144,Shelby Charter Township,MI
9321,Rice Lake,WI
13958,Biglerville,PA
9814,Tifton,GA
1716,Howell,NJ
6425,Landrum,SC
26031,Ellison Bay,WI
3197,Haddonfield,NJ
29037,Pointe Au Baril Station,ON
1480,Willmar,MN
8110,Hanahan,SC
12591,Lutcher,LA
11473,Frankfort,IN
14817,Eden,UT
19532,Magee,MS
12303,Makanda,IL
15637,Hickman,NE
4454,Orange,VA
24009,Addyston,OH
7648,Carolina Beach,NC
8842,Lasalle,QC
8822,Clemmons,NC
4934,Owasso,OK
16807,Lancaster,NH
9102,Plainfield,MA
20024,Brownville,NY
8234,Sauk Rapids,MN
2745,Olmsted Falls,OH
7142,Callahan,FL
7235,Batavia,OH
3846,Madison,IN
8891,Silver Springs,NV
1159,Whippany,NJ
4311,South Elgin,IL
1309,Tupelo,MS
5334,Orefield,PA
19788,Rapid River,MI
21406,Sandspit,BC
19231,Mojave,CA
10430,Batesville,MS
5741,Cold Spring,NY
8595,Penetanguishene,ON
4217,Woodbury,CT
9175,Bethel,MN
9851,Belen,NM
5328,Ridgefield,WA
10370,Willits,CA
22196,Upper Lahave,NS
16058,Longbranch,WA
10367,Hanalei,HI
10229,Lebanon,IL
2807,Montebello,CA
11725,L'ile Perrot,QC
2888,Pine,CO
11830,Adairsville,GA
7015,Columbiana,OH
15195,Dyke,VA
22503,West Decatur,PA
2277,Jessup,MD
882,Weston,FL
24543,Loda,IL
18673,Landis,NC
15673,Manchester,GA
24779,Lithopolis,OH
14683,Buena Vista,GA
1371,Haydenville,MA
7609,East Berlin,PA
9740,Morriston,FL
6145,Richfield,OH
4203,White Bear Lake,MN
7259,Verona,PA
10182,Jackson,NH
7405,Cheltenham,MD
5561,Dunnellon,FL
3412,Pasco,WA
15479,Alma,GA
7210,Fennville,MI
5089,Stonington,CT
14374,West Greenwich,RI
15518,Rocky Mount,VA
2529,Fort Lupton,CO
2141,Atkinson,NH
1292,Clarendon Hills,IL
609,Citrus Heights,CA
4651,Alton,NH
6638,Honeoye,NY
14558,Sunset,TX
6930,Callao,VA
15318,Morgantown,IN
2377,Littlestown,PA
8123,Montgomery Village,MD
2466,Rocky Hill,NJ
18097,Half Way,MO
17277,Chesterville,ON
6040,Kechi,KS
19162,Remus,MI
4329,Martinsville,NJ
15096,South Woodslee,ON
15313,Nathrop,CO
6431,Roebuck,SC
430,Hudson,NH
2024,Lake In The Hills,IL
1723,Hinesville,GA
6676,Grain Valley,MO
10294,Morrow,OH
9825,Morris,CT
14067,Tuttle,OK
2967,Caledonia,MI
12871,San Benito,TX
9751,Heber Springs,AR
13081,West Stockbridge,MA
48,East Dennis,MA
17405,Cozad,NE
14494,Joseph,OR
8189,Bangor,PA
4752,Corte Madera,CA
14665,Keoma,AB
3396,Goldsboro,NC
5680,Pukalani,HI
8799,Washington,VA
21772,Birchwood,WI
15134,Bedminster,PA
9279,Astor,FL
8216,Mountain View,HI
11121,La Verkin,UT
10481,Laurel,DE
19314,Springvale,ME
14773,Benson,AZ
9466,Kapolei,HI
2157,Sturbridge,MA
12785,Mountain Grove,MO
14259,Hooper,UT
24522,Scio,NY
7887,Palmetto,GA
8235,Waite Park,MN
12066,Stormville,NY
5071,Bradley,IL
1704,Wyomissing,PA
13297,Rosemere,QC
1407,Belle Plaine,MN
2177,Island Lake,IL
8330,Great River,NY
2737,Campbellsport,WI
14256,Lodi,WI
2229,Moriches,NY
4013,South Saint Paul,MN
13194,San Miguel,CA
15130,Nehalem,OR
4387,Chesterfield,VA
56,Provincetown,MA
20647,Imperial,CA
28479,Bellville,GA
7857,Harvey,LA
10049,Gloversville,NY
24279,Tamworth,ON
7348,Hazel Park,MI
13635,Sheffield,MA
14893,Coleman,TX
5014,Barneveld,WI
8837,Castle Rock,WA
2756,Lemoore,CA
5583,New Windsor,NY
1374,Bessemer,AL
8732,Troy,TX
17308,Port Ludlow,WA
6165,New Gloucester,ME
1848,Florissant,MO
24391,Fremont,NC
4144,Springfield,PA
6509,Pineville,NC
7721,Newton,NC
23000,Mead,NE
7309,Aliquippa,PA
11382,Mount Pleasant,UT
21701,Honomu,HI
2244,Hallandale Beach,FL
5186,Austin,TX
12641,Westlock,AB
26767,New Town,MA
684,Huntingtown,MD
7842,Silsbee,TX
12181,Duffield,VA
2082,Franktown,CO
7009,Sunrise Beach,MO
1346,Port Washington,WI
8958,Gladwyne,PA
1758,Senoia,GA
17812,Komoka,ON
851,Poquoson,VA
18129,Winnsboro,TX
21442,Clymer,PA
8798,Haleiwa,HI
1145,Plainville,MA
6218,Skaneateles,NY
18412,Marceline,MO
15477,Stettler,AB
18204,Falkville,AL
5191,Austin,TX
9902,Tyrone,PA
7699,Ware Shoals,SC
14349,Pulaski,TN
21186,Hawley,TX
9749,Gladwin,MI
11538,Hauula,HI
18026,Stoddard,NH
32843,Hudson,ME
10984,Craryville,NY
3955,Milton,KY
21304,Saint Calixte,QC
9691,Sherbrooke,QC
4095,Alden,NY
20441,Ancram,NY
27098,Worthington,WV
22525,Grand Mere,QC
6479,Aldergrove,BC
5793,Warrensburg,MO
8917,Scottsbluff,NE
9406,Spooner,WI
9464,Freeland,WA
946,Ocean View,NJ
3319,Wanaque,NJ
13790,Kerens,TX
19313,Benton,IL
16553,Marseilles,IL
10464,Schroon Lake,NY
8678,Delisle,SK
7302,Beecher,IL
2069,Laguna Woods,CA
3369,Northfield,IL
2305,Cambria Heights,NY
15289,Herkimer,NY
8279,Mims,FL
5685,Enola,PA
4004,Canaan,CT
12861,Pomona,NJ
10852,Mapleton,UT
18990,Cabo Rojo,PR
3527,New York,NY
13109,Selkirk,MB
25548,Thetis Island,BC
18197,Butler,KY
2332,Bonita,CA
5348,Zoar,OH
10500,Salado,TX
1832,Harriman,NY
10296,Almonte,ON
16086,Victoria Beach,MB
18293,Leduc County,AB
1687,Old Bridge,NJ
9142,Monticello,MN
2835,Smithfield,NC
16494,Farmville,NC
16744,Bolinas,CA
17704,Paisley,ON
7634,Vienna,OH
14684,Lyons,NY
16550,Merrickville,ON
4551,Magna,UT
3945,Granby,CO
15099,Port Elgin,ON
5501,Duvall,WA
3104,Lotus,CA
361,Estacada,OR
3988,Cheltenham,PA
6548,Edgewood,NM
3248,Westcliffe,CO
12741,Depoe Bay,OR
9937,Victor,MT
4540,Riverdale,MD
31765,Buxton,OR
2530,Riviera Beach,FL
4833,Waterford,NY
28353,Mount Auburn,IL
1786,Orinda,CA
23145,Saucier,MS
10400,Peotone,IL
4169,Chalfont,PA
8461,Bloomsburg,PA
17367,Leesville,LA
7296,Perkins,OK
14618,Lloydminster,SK
26493,Avonmore,ON
4746,San Anselmo,CA
20102,Tahoma,CA
10110,Bowser,BC
22669,Oakley,ID
18291,Mulhurst Bay,AB
6762,Bath,MI
12047,Priddis,AB
22425,Potter Valley,CA
7387,Milan,IL
4074,Marcellus,NY
13627,Sylvan Beach,NY
8391,Emporia,VA
10797,Groveland,CA
8810,Iola,WI
13283,Elginburg,ON
11713,Sumiton,AL
6846,Sand Springs,OK
9711,Greeneville,TN
14183,Township of Washington,NJ
2487,Aquebogue,NY
6211,Needville,TX
3433,Roslyn Heights,NY
1554,Cream Ridge,NJ
12300,New Buffalo,MI
8718,Blakeslee,PA
15747,Logy Bay,NL
3129,Haddon Heights,NJ
5067,Pen Argyl,PA
1911,Brightwaters,NY
8310,Stowe,VT
19039,San Lorenzo,PR
12518,Beaver Bank,NS
9241,Guyton,GA
13633,Humacao,PR
12637,Middle Sackville,NS
9394,Orrville,OH
13655,Penobscot,ME
8656,Canton,NC
3158,Gray,ME
9455,Keaau,HI
7635,Wales,MA
25434,Church Point,NS
25392,Clarkes Beach,NL
15419,Bennington,KS
7011,Williamstown,WV
14960,Conestoga,PA
20911,Salinas,PR
6660,Frederica,DE
12031,Shediac,NB
23502,Daniels,WV
53172,Fawcett Hill,NB
29137,Crosbyton,TX
4062,Berryville,VA
7852,Churchton,MD
6230,Putnam,CT
1503,Tilton,NH
19928,San Sebastian,PR
17606,Springhill,NS
17678,Peach Bottom,PA
3801,Simsbury,CT
15087,Linden,VA
2372,Beverly,NJ
1594,Rindge,NH
10512,Canaan,NY
10672,Siler City,NC
7861,Berkley,MI
12384,Streetsboro,OH
10765,Belle Vernon,PA
11233,Blowing Rock,NC
6162,Topsham,ME
9653,Walkertown,NC
15886,Reed City,MI
4643,Cazenovia,NY
6399,Gaffney,SC
1239,Massapequa Park,NY
17533,Carthage,NY
10162,Grafton,OH
11961,Christiansted,VI
19321,Lakeside,NS
18973,Las Piedras,PR
1789,Bartow,FL
2666,Itasca,IL
25261,Quicksburg,VA
17159,Omemee,ON
10221,Lanesborough,MA
4145,Darby,PA
1676,East Setauket,NY
20329,Conneautville,PA
19096,Grabill,IN
1074,Alsip,IL
20209,Kershaw,SC
16899,Alexander,NC
21273,Cameron,ON
9572,Amawalk,NY
15947,Cornelia,GA
1405,Avondale,PA
8255,Glenwood,IL
296,Hainesport,NJ
10147,Waterloo,NY
4376,Minneola,FL
2438,Eliot,ME
11735,Ponce,PR
425,Salem,NJ
14475,Hatteras,NC
8961,Brookfield,VT
8814,Beaver,PA
13435,Newport,PA
5296,Blackstone,MA
8805,Springfield Gardens,NY
15765,Sumner,ME
2121,Bradley Beach,NJ
16565,Minster,OH
6127,Wilkesboro,NC
9950,Williston,FL
18395,Dundee,NY
22178,Casstown,OH
9949,Bluefield,WV
6407,East Nassau,NY
2032,Millbury,MA
5631,New York,NY
50,East Orleans,MA
14629,Bancroft,ON
9427,West Harrison,NY
5496,Center Valley,PA
1563,Rolesville,NC
8126,Sturgis,MI
5229,Hope Valley,RI
9495,Park Ridge,NJ
5050,Goshen,OH
5377,Grovetown,GA
27491,Horton,AL
2421,Hillsdale,NJ
4267,Jamison,PA
14543,Richmond,QC
8489,Hector,NY
84,Shirley,MA
1926,New Boston,NH
5010,Lowell,MI
1866,Sea Girt,NJ
19019,Morovis,PR
2781,Berea,OH
1277,Eastpointe,MI
2171,Bedminster,NJ
9503,Castleton on Hudson,NY
9204,Fairfield,TX
12630,Hubbards,NS
3464,Buckhannon,WV
21450,Fort Ashby,WV
13561,Richmond,MA
6326,Lincoln Park,MI
7494,Putney,VT
4991,Montgomery,NY
32858,Rome,OH
24324,Faber,VA
10685,Princeton,WV
23124,Temperance Vale,NB
5337,Gansevoort,NY
12446,Danielson,CT
6618,Surfside Beach,SC
5139,Trenton,OH
12581,Wingate,NC
18013,Anasco,PR
22990,Grantsville,MD
8098,Southgate,MI
15213,Rockwood,ON
1352,Dunellen,NJ
6049,Heiskell,TN
7521,Jamestown,NC
5286,North Smithfield,RI
3460,Highlands,NC
26101,Slemon Park,PE
1498,Tamarac,FL
21574,Sparrow Bush,NY
22369,Algonquin Highlands,ON
1247,Edenton,NC
9612,Boisbriand,QC
288,Mount Pocono,PA
9887,Selinsgrove,PA
11965,Hancock,MI
765,Lansing,KS
21807,Edgerton,OH
27158,Old Barns,NS
6210,Dolton,IL
20201,Porter,ME
16302,Union,ME
6729,Sunset Beach,NC
2825,Clio,MI
13125,Dorado,PR
4222,Telford,PA
4192,Cromwell,CT
4185,Morton,PA
13102,Charles City,IA
10132,Maple Heights,OH
7582,Emigsville,PA
24306,Falls City,NE
11160,Oglesby,IL
4389,Groveland,NY
9633,Gananoque,ON
18780,Heath,MA
16958,Great Bend,KS
4504,Green Lane,PA
8316,Mears,MI
3016,Emmitsburg,MD
6054,Middleport,NY
10533,Stillman Valley,IL
15191,Auburn,MI
1858,Fairview,NJ
4154,Derby,NY
686,Succasunna,NJ
14417,Clintonville,WI
10023,Boiling Springs,PA
3169,Dumont,NJ
16989,Alva,OK
1182,Bordentown,NJ
14387,Wellsville,KS
13432,Colmar,PA
15439,Devine,TX
9086,Northeast Harbor,ME
11150,Amite,LA
16656,Shelburne,ON
9956,Zuni,VA
3103,Hamilton,VA
28334,Bass Harbor,ME
4375,Dublin,PA
7500,Huntington,IN
17298,Oglethorpe,GA
11611,De Kalb,TX
15852,Saint Michaels,MD
13540,Lone Oak,TX
26474,Belle Haven,VA
20954,Robert,LA
2274,Zephyrhills,FL
6836,Opelika,AL
7020,Narragansett,RI
19169,Athens,ON
2457,Cinnaminson,NJ
22720,Calhoun City,MS
382,Severna Park,MD
9419,Port St Lucie,FL
834,Millburn,NJ
1059,Dover,MA
2094,Wapakoneta,OH
6448,Duncan,SC
1733,Park Forest,IL
24618,Tafton,PA
13247,Greensburg,LA
5404,Milford,DE
2124,Holmes Beach,FL
4854,Viroqua,WI
2903,Tyrone,GA
40137,Fayette,IA
9045,Rosemary Beach,FL
11271,Belton,SC
3480,Boston,MA
19199,Morgantown,KY
8727,Bunker Hill,WV
7851,Deale,MD
15847,Spring Green,WI
11373,Whitehall,MI
7964,Dillsboro,NC
14600,Westport,ON
7483,Gap,PA
4471,Reisterstown,MD
769,Pine Brook,NJ
6545,Beavercreek,OH
4405,Line Lexington,PA
6340,Albion,NY
2982,Lookout Mountain,GA
14898,Pulaski,NY
10469,Lisbon,IA
5489,Hernando,FL
5383,Austin,TX
8046,Fishersville,VA
15346,Cloverdale,IN
1797,North Billerica,MA
28835,Perrinton,MI
11685,Deridder,LA
2246,Glenmont,NY
6245,Columbia,CT
8719,Abbeville,LA
12257,Irishtown,NB
18290,Denare Beach,SK
17061,Hurt,VA
34482,Sunbright,TN
11868,Trenton,IL
23690,Sterling,NY
6372,Tobyhanna,PA
72608,Salt Lick,KY
11566,Center,MO
6423,Lyman,SC
18675,Hillsborough,NB
7330,North Royalton,OH
5962,Fultondale,AL
28304,Bayswater,NB
17340,Hunlock Creek,PA
8124,Cedar Lake,IN
20615,Ivor,VA
10342,Columbiaville,MI
25401,Gerry,NY
7377,Florence,MS
7855,Marrero,LA
1172,Sherborn,MA
2912,Birch Run,MI
31,Oak Bluffs,MA
5869,Hermann,MO
24518,Otterburne,MB
14768,Nunda,NY
15507,Hannibal,MO
16002,Vassar,MI
2949,Taneytown,MD
25306,Camden,NY
11427,De Leon Springs,FL
7364,North Scituate,RI
13338,Seville,OH
4149,Bethany,CT
18046,Lovell,ME
18380,Harrisonville,PA
11614,Mount Pleasant,TX
19346,Stonington,ME
3949,Cresco,PA
26053,Washington Island,WI
2090,Edgewater,MD
2156,Bensenville,IL
13555,Trujillo Alto,PR
9292,Montville,OH
760,Lake Hopatcong,NJ
7686,Bad Axe,MI
4531,Nokesville,VA
5132,Barberton,OH
1065,Hickory Hills,IL
28576,Pleasanton,NE
1429,Menominee,MI
4912,Waleska,GA
16641,Arthur,ON
1630,Ingleside,IL
7690,Lowellville,OH
4247,Durham,CT
18820,Sardinia,OH
12886,Maurice,LA
6265,Kennebunkport,ME
4452,Bristow,VA
4939,Sandston,VA
13700,Tweed,ON
13279,Kars,ON
18308,Grand Marais,MN
5559,Weston,CT
20599,Forest City,PA
20758,Diboll,TX
13835,Royal,AR
9848,Wildwood,NJ
1422,Milford,NH
2005,College Point,NY
27965,Hamilton,NC
15115,Perkinsville,VT
5448,Greenwood Lake,NY
4820,Carle Place,NY
5710,Shelter Island Heights,NY
16832,East Ellijay,GA
3950,Alvin,TX
1923,Medway,MA
3089,Purcellville,VA
10452,Hadley,NY
4561,Quogue,NY
8145,Sugar Loaf,NY
6454,Tryon,NC
19156,Paulding,OH
20332,Corozal,PR
9528,Rockaway Park,NY
8343,Chester,SC
16162,Fairmont,MN
19758,Webster,WI
6511,Wood River,IL
4768,Bulverde,TX
8010,East Earl,PA
20105,Boydton,VA
12532,Bridgewater,NS
7328,Lewis Center,OH
15388,Lancaster,VA
5521,Sanborn,NY
5063,Columbia,IL
7485,Finleyville,PA
13516,Richmond,MN
10931,Shellsburg,IA
10451,Washington,IL
4499,China Grove,NC
4326,Tillson,NY
2289,Boonsboro,MD
5852,Round Lake,NY
12434,Kirksville,MO
17037,Kenly,NC
1443,Butler,WI
3148,Pointe Claire,QC
14897,Coloma,WI
25821,Warren,MB
26926,Derby Line,VT
9766,Paradise,NL
7490,Thomasville,GA
14641,Lawrenceburg,KY
21162,Cheticamp,NS
703,Sunrise,FL
3711,Westerly,RI
9393,Rouyn Noranda,QC
31129,Port Mansfield,TX
10334,Pampa,TX
8125,Brazil,IN
6984,Poolesville,MD
7366,Dearborn Heights,MI
4057,Bridgeport,PA
5747,Lampe,MO
9349,Cambridge,OH
13150,Rincon,PR
14679,Seguin,ON
7435,Globe,AZ
19666,Kent,NY
15997,Oakbank,MB
4667,Hope Mills,NC
17319,Montpelier Station,VA
12576,Windsor,NS
2561,Hummelstown,PA
23706,Paris,MI
