cbid,customer_location_name,customer_type_name
914e0cbe6c4b9a25c77e393cdb3fc5f5fef5154a74315d58ef25e57cdc6b89b5,local,consumers
0d1f6a2212ea50e23a42f1b018e5e00613e389b7d334173d38e9048533436508,local,consumers
9d0babb688109a2e7999cfbf7ff918e48395ad620496fb00cc9257758e3c389a,local,consumers
6d0e249b426ad21addb313fcbf4320a2a4ed7538a31781765b87f401d24b745c,local,consumers
4c62cc0dd5bc39dee80b61f377640a4d7f352d8ad526391c616d0feb9df92688,local,consumers
ef8e28f628c112e4710fe05299aaf123ea7184894790c4b2f1128b7094fd7300,none,none
fb4100e7487512fb303bd51d39535bb2e9d9d860a3dfedc75d88184b137ba1b3,local,consumers
bd44ff6b6211dcf962cdc76092816090787060e7c5965eda7dd0980772b7f5f9,local,consumers
6599095d8fd99f148e5b178ba5b1bbf75b3d61b92822ee6723e3c1edff397232,local,none
1e2ac2090d1c4ea33ce2f559c22ae1fff296f95a831528113056ecca32567026,local,consumers
5952d0dbaa96576680d2330616b016d285e8f951257dcbed38e8d138c61eb4dc,local,none
178dbe553c5870d0e96e336d7ee6f9045197dcffe2e8a2cfcb48cce64f9b7404,regional,consumers
baca3a7acee1c3e91686e2f4e2de8542de6d3dea42dc74376853210c65a56ab4,national,none
407c589c5f59b498489a5eee6aefe5e0b3e77e1ed8c29b54029ccc844b875b5c,national,businesses
71c85ab37e00f9e8504c23ced0997444c2a52716bbd21730d6fa2e9e9428d83e,regional,consumers
12c6b418b80b26c9f83853e9c12322cc455344e9e410aa91f2ef30d9099dcb4a,none,none
3b891377c31c686500b2b186bad8001e1f8438193528168ec274b840e76b2f4e,national,consumers
005e0c14e86aa49891ac55bc6cccd414d4b71a9351a2e8a57f6d748f21d1e115,local,businesses
c9731a31f52779b60f4aaf39a2dfbda134d46ae6b016cd234134d51403ab8e04,regional,consumers
58c9db2153cc61ec24fadf5271d44c676aacd57f63e14b19aae030a55692eedf,regional,businesses
2f2f1b4671138c5f128f7eb10284c9d81526a7222d685f7ea43ea5d8a3dfa82c,local,consumers
e231a657d3a460fa0ab9b5d7b091c00c061d46d066e87af2d89d8d3d577a2c0b,none,none
a415e31e8885c33f192fc3b0cc1ac9da053b5aa8484068d77f64a3560c76ac84,national,businesses
613cfb029601d53d13f7a28a6865ba02cf3af7007006175a8a391a91cc0028c8,local,consumers
4d5d47fe9bdd1d5785a49601f0272bc59e5cbd1978129aa283ced13937c4a28c,national,none
a62e896eba2866129ebfafa4c84c32f869c2eaca286ca4e5373e952b3566b94a,none,none
910d688bc1e477b89757d0ee8613f6c5b4ea9a2914625d5035f9b3c6bd39bde6,regional,consumers
13faee989c6f254509338175b67afd6ec3dbe81756befbd0bec175bd29ae75bc,regional,consumers
de6bb0ef08adc973fd66b39ef0cf3089e5535e5edd578e96dae403ad1e2057b4,local,consumers
9b05cc923523b716a12bcd6c578d7174f1bcf99871c60e3534f069ae1eb99554,local,consumers
260cd82392c0d4e6cae2e2495f73ec1f9b2e89e2a5a9db2052cca1a65b41032f,local,businesses
f7a42056a4a89987951aec2e02cfcb2988e633b2b536e543331ab53c8f6a7213,regional,consumers
e00e7260da6b9c5d2eabeabc8a88c530bc5895c85b849b04603cb6a4da5f97ac,none,none
7fe7582d95852182bea9cda69dbebb8e3a0e642478f798a54460c51b1bbd92c9,none,none
54100245b75435b7e69b8a68e2a148633f556890b80b7437cd61a26ef2e8ae1b,national,none
d26b40ad1da9677c7c11df81afef505860fad79074b3097372ac194854a8c08c,none,none
b47f6977663fc243f40d4765da6f3844b506bd88f3fa66b5d916894ac4246cc6,none,none
106e172df9b955bdc110f7f98d44ba522a0528e3b8aab46741619058949083cc,national,consumers
ff09de5e492c422763da5cd77b918610fec3c505e9e5777f5645c0a8a6ac37ed,none,none
52a53fddbd490c7db0379441870ab18c1227b1b5afbb00dc9fe1d486bd8f3a9f,local,consumers
2ff9350e6e705b33f7a05d5cabed329bf9d77175a1f59231b1b0d28162e98e2c,national,consumers
45d58158a507042bcb8f80a6edbd6d4b4c1cbc2d71a565316dc7cafdc2859460,local,consumers
6e1cc289fddfabdd6df89c93db2c079cc39bc44e6e15fa20acecb79b75984b8b,national,businesses
3e2d9db360ab48346e915508e2d698aa797ae558eee32378bd05ddafbbf010fa,local,consumers
3d46620025f29f66d923e68badcae645f4fc3d918a01e3242be595aebc399982,local,consumers
dc68734eac4cd15c4e98de9088fc8340587ecca871974cd534060e0b157b2306,none,none
93efabfe4c6eb53e5a7e9a74d9e1fda880d1bf2fb3abf8f3604031fe585b3288,none,businesses
e26dabbba6c306f375ad8cee118025a60d6c82acd3ec4e1d97bcab7a5a45fa2e,none,none
960709ad6909b6b3b9875c6d18c6892e4592b7896b72a96c9ca2f38c92303113,national,none
856d43288a6da1d45123d4460b7850f94e5c798c5460512721fba21279ba35e3,regional,consumers
1f84ae68d8dacfca6645487da2c7369066afd61f4b4d835f91b5effe352b0f53,local,businesses
b163449ad7ede1b5e438f425260c6e4ef566685c9f8759b1372b21a75b979630,regional,none
2d291e8ee8fcb0714aa2a0ea9c599f210238d23d7f12407e6d1edc52edc055c4,local,none
39a4957c69b70f07892195eb74ca3833dd1859f474ebf8496192810bf7cd345c,none,none
20abeb2a6c5341b863bcc2a0f19c5b8f79cb14a1b2e709f8594ff55a576055d4,local,businesses
0c7899403559ff6d018c5577e5bf2dd62c5e226e12919317ce8c48d8e94fd321,regional,none
3e0b17c5a421c664967dffd07e20848f6a0c56a71ba8c61bece9a59ceeaa55a8,regional,businesses
62bd6e52372279b9e30a9cbfcf0d589211ee3f77b3d708d540c1d719a9946073,local,consumers
549316728036618671c6160714257cd373182fa220f0a027a7a717995fcfaf47,local,businesses
b828aefe9765b31963608fe3c9086b4f3d4d8353689ccd03e1c504d557e351e5,none,none
ec3469b0457a5f250819ac5094dfa466a0b74dcbc8c1c0b2e190c1fc53b63b7c,local,consumers
8dae6a0ed12ff1c713c5303635a734c9eeae64695b69b532893f435b3f53b164,none,none
ff913ea1373c975c4b942577034715f77d01acce1552d6bcafe76d9af6b79771,regional,businesses
502da640735bd21ddac29600e34b7fbfd7b5778fc9ba91e1722f0843073c8811,local,consumers
7bc73e7aa443827b9fe0692d1fdbef37d5afbff1ea4d5d56c3ba7d0b96790d8c,local,businesses
add9c48fe477a6831ebb1c339a6009ca3e114fdd0ca66fb8906bd351507c0efb,regional,businesses
b78b06acd568fe4377827d330426151183f4f55f0b6b9fa0285cb21e6e5ebad7,national,businesses
d2897d9c097a2a0bf9360c66325e0678d05efbb8f5fe74ee3c34c8f535baf413,national,businesses
69897450d1755cdd7b1df677e58c0cd762b813d2c360cc8b020f12e84eb32dbb,none,none
1dc2f24e2f0b1e6e4ea04ace13da991ae1d32fe2656363031a44b2f98bc2b0b3,local,consumers
aca79c4d066920a8de8148605838d52eede0d71d30f0b6f728e7e587b6a0324e,local,businesses
423965420a5820176d61c2a4ad2c51282e09df551483377732d467ced4c8b834,none,none
e07ef14ef7372e7583deb24d94a3522ffb6af0bace8141ab87f18c1135d4d8eb,local,consumers
cd38840f1165e1ee3f2e9b7e146e09f838cad15844df5a1bf3b5ec58456314c0,national,consumers
3f7733885c0210e836178fca27a7df82ae2899af1d9ae8bdc4a2aa0bb95e7223,national,consumers
ca2eedf232681a6fc9fe43fb34f0c60a33b10eb6b8d3399c00d8bb925a6943f3,local,consumers
3f6ca11c6de0f5d5567c70ff8523b04259adeb589697e8cedbf0cbbcf5d688dc,local,consumers
35fc5fa5293226391d18468ef612286cc381648fe0fd9d31d8d7c91fe48ce3e2,none,none
05fdf1bbfcbb3dedd5e27f82df49d5fb8ee19a62b73606d4db026585dba2031a,local,none
3040e7c775b0829b2af0ff49f5573e3a89b9caa0b16d9c1e75605c6a9a332351,none,none
6b97a096295470967897498134f05c4ebd43470de0badea1fc51bc897586f1c0,national,businesses
49ec0c3ad588e9d809a477a2e9bc34f9b8c17cdc3786ee9dae4774525e0d2055,none,none
d3477cf490e0578799b9036186bb5ef9352df6616d4f0a1cec3e6671ab2ec7e2,national,businesses
bc07015a356cce541b2f681bb3c0cce5a6405cb0d31cf49229799b34afcaab15,none,none
baa3c6fb1d13d5795f9be9d3f882a782351c49bfdc92a81ae09387c42602a080,local,consumers
d572ae9a8b71fa0f983d03f4826b8a9fca3310b1569d80ddfe704367e356c0bd,none,consumers
912384098cd12eeabf80be77c442bdde7729127c1d8fdc2dcb28e39a7bb190ce,local,consumers
2563928674c54a0d3ce4666e3a20771880ac9ecee8354d35c23d8bd29ae30625,local,none
0d470c56fe96cc0c8f311cd5e15ebec336f440df6dc841e4bbdbc7c9e980ff10,regional,businesses
23494ac02bce214e4aac40ea7ba7edadaeed6b2c507dc7c31b78f43603176cf8,local,consumers
6ee20b60ff2cdcac1253572dffbaf9f2f40a6ca4ee0351fb6a9570184d337a92,local,consumers
5ecfa002592437b5ea394f98ada154b5afa1e2279c517df008220b1aa6ba901f,local,businesses
428dcb24e4777af9aa2ac89a2345d3056bcaf7803de6a26dd4b86a46582513a5,local,consumers
f2a266da57f2a1a412d96c93036caeed79b73b0ff5ef2b2b3c0956fd22441306,local,none
db4b62ffc5f2852105c40f63d663b52b61c04d27ac51575ca015de5f8a7fe808,none,none
b11d922a550be8107aa33ab08ced9ae1b6bb557c5d152389d9be4dd8ea35134e,none,none
0c0e57befb1700066b8c1cd33b167de6165caeab6f85344ef54d7bfcb7252884,local,consumers
4a24e240410f70b12aa64802225daf41cf33757ec9fe2e9a17bc565b21d59bcf,regional,businesses
c5b60f4217c501c23dc7539d2f1f3d30c68352a3e312630b2f29cbc5c6850e7b,none,none
8c21f6ce06b56665f0ed2f3b09a7f5ef4d3c2f37bb9d5a173b8e064dd4484ea3,local,businesses
e3b359a45c5f6c21569726a91a9fde6371f8a06f18853a09bd56d02956ae6314,none,none
18bf2a785231e0d5a8da43e33834007e903c95966a28f0eaaab80c593c7e7704,local,businesses
5f9f122172abc29c599fed187f2dab6c54f4907ddc248328ff3dd8af8ff33d1e,national,consumers
c80186f9e1c630ba0c08613c433f93c3b7c96e212dea656f7db45f5a84b58d38,local,businesses
07c942209652513a4f1bc44e4f431f3ea3e5de9a24808ec708cfff13ab92fdcc,local,consumers
5580a550f110d2173d4a6498691beff80f042b06606264d378409d451a3dd66a,regional,consumers
4837b671b8c0da6d5316553630dfd2efc8afda7dfd986608318e9d3650a52438,local,businesses
5b9738b71a6c67d0879bc7ed57c6ca1f24c97776e632d9b82b96532f827e1940,none,none
fdaa98946e88b0dd3cdf8e3a34b9d1ba4cd77b8043ba8f256e93601b3f20ec37,none,none
de2e08ea143a088efd7b5953b6ce8e795316892844e90f1a56b83a0eb78ee1e4,local,businesses
88db934724315a711cdf8e81a9a527e3c7aba26c24d5e46893b6f4b2aa36c4ce,local,businesses
b0cde177b4b0d23080499a39d61d9c8f116ea8098e5962e3a2f5fc943346e1e3,none,none
a7e1b507287963aba409c0a43214f2c587c2a6148b4edae1321a7f3d93bca3c2,national,consumers
d305dc5f3f2d444ac11ba44a7ff552fa69eda97be20000c6374d2a491332fc08,none,none
a10a22bf294e347acbecc6e297a30a5ebb35b473d0eed73e9f67abe5aecc10df,local,none
bdda97e94ea459aa48a7af308bf13e4cd6d7ecd691fb4e7c138d3036c6edd146,local,none
9e73f56791579f7618f2e7d70dee4c1402360b83e51945ee3840fe7b52723ca5,national,consumers
b94610f5fc55a4d4e0c9d2285c05473ae4f9a52b7ef61f8c9579624479225376,none,businesses
af6f1cbe3e8a950e7431dabbf8bcfcce8acf7f40fa5ba4d992c7e55c0dae1f36,none,businesses
3dfd80fabcb801716b3ae5a6dc0a2ad88317a482f05c2cade5164aa3c500752c,local,consumers
6d0c6195312c36cc425c20c752459c7c509c1a7106ab89b8d935aef256106657,none,none
c8e986a46e401f8e6ecb2f2910f98be0b0ddd472f6b5a2a3af39d1f9fca30d6a,national,consumers
38898d3aeb012acaa0cc1d624e94ecca5ababd9287f4f0e143ca07ea6f7820c6,local,consumers
93d20162f973c2bcfb250c5184daefe672267b01394086ca70ec2dd95ffbc88d,regional,consumers
f54918c88fc09c3d4b181d99ee57a005ec1f75c40237d64dd184ec5314ef8094,national,businesses
5341fa140f5bfca92ea4fe09d0a1c0e5342a333cd1c22e065abd3ae82afe3314,none,none
4ead2359bf29940fc4a86dc1963131fb7dc6e5e791433d1ac1c7c65cae304cda,none,none
e41744c5116828f588e81b35caa9bd9a201a7141b03853dfda8455d4c0c3b3c6,national,consumers
56ae2e0b1e2876b1c439dee818716115d28f60607764c8dcdaa2d8bb8345a065,regional,consumers
c56b30b3e78eebb860a544c6942320462120e51eb2da7d66038d1a1d896e5758,local,businesses
114535d790ecbfc6195c11b64bec465b1197546e31306af8e3d4bc6c491e0619,local,consumers
11da9e3220b22648c405059ea3264c41236f340d3a9359ee9f9c57b6d043bd19,local,consumers
d48d885ea114086ae865e5392ad13e517a8ca8f1de30423b6118500214e0f2b7,none,none
a8edeac117e6e4a98c5666510bba81e1384e18bf786823970a28db61d7c9d952,local,consumers
3d0804756095088578a7f11eaf208f454a177622abab7ca1e33fe93ae0b931f1,local,consumers
f1446b067d7c878c0d78f3bd80b81411e4054e0a5349b612fbfc494d8945b2e8,local,consumers
cb9ff9e87fcccd600087bc87ebee1c0ba042d8b5d63d59d0b3cefb808cc4c816,local,consumers
5d9a23c351df609cab57da4644dc72fbbaffadf82ec3b09d57400ab722eea575,national,consumers
506aafcdbd42b99014c1a1cf5425fefc64969efea6026a8eb4e9f35de46fa94f,national,none
22d78267ad227dc63ff007b48e88a5328095f276296571e53219f8468c71e56b,regional,businesses
658d579636746d4d06cc938fdb36e189dc40a9fd00f2e967ac80960850295d08,none,none
aa48ae516fb4da692278ed254ad2e80c69cdee5ab1f41b11eecdfda01aeb0274,national,businesses
f6f6ca8224568a55a0edc1ee6f8d47e188d20c7fbb7c11b152df94d7f958b3c5,local,none
34ab33141e20f30d54482b7750f487ce5f772436c429b1811775269edbb0cf3d,none,none
99cdbdcfb606d420cb8f3dd1c814f05194012fc0cd2e444fd761fffa3da3f293,local,none
9c923c6bd0dfcba08dea70a64a722c98bd551c10c873c7ad9b3cc7450baf721e,none,none
82edda685f78341f5cad8b6350f297490946c5459e21d4f673eea169776ea8bb,none,none
58c04340cac2d035fe885a4d75c6d60b2fc73178248829aa6d0f3faedcfaf1ac,national,businesses
a7a7b47d9f6e2dac5a842e89ef450a247f725bb3e34a1783617c5bb025517ba9,local,businesses
e88153a476aa7d9f2a5755efe84f37824a1a058cb45c28580f329813eb9a9c24,regional,none
af90b0ffc69594d1ce61b6dc46a9cde7cd5bdd7317e19b1228f1c4d6e64cb800,none,none
daca3fbbf71b1e81b845e6456c65cdc725ff17be7e9626a5f89f22c79729d6df,none,none
51ec11bed0d20149177132dfe53cf13f983ccf66797a50ba92e7aa1c6a2c61bf,none,none
29f70323267f5c9c9b465037550121af5d27f6eaee62e33f9733a778ca468c8c,local,consumers
d01584cc705a7bcbf6a656753ec708aabd60a00913faf458be31cd581885c2e9,local,consumers
53743fa349ea451387488a5ffb110b360afc751367c17004cb3218ad5c9fa8ff,local,none
2dcc503809161ae7d038ba8759ba847e5cc2956d071b9e33f4174f7c5c94f445,local,consumers
501b4cfc93d1b66a1b87e4bc6741e82e4bc00771e7b91f971447213ba6edf24c,national,businesses
b86e6e913d6933a1b54716333f458e5cc2c804ae4ff774fd7d96a146de2cca9e,local,consumers
ddcc666d2b0f8bfe98d95bdfc533c7ed8cf8c0c13db020ac5fa79184818bb64b,none,none
13429c04cd0c9e76117525d1fb4725bdb493afe9e151ab12c9217d0130ebe264,none,none
df520f51c8e5d38051239bafc6b96482c5a2c23ecdd26287b71f029914793d9a,local,consumers
6fc7ad01288cd5483522220979d2cca73a79b2471f400159196ade03942a781c,local,consumers
5271d154a1bf382ec12eaca86a9397a53c546da4c37ba49e740ef4a7b593b7df,local,consumers
d9372b74c43d3a2badaea4e0ab8046e6813b04be53f64102e9e7554391784762,national,businesses
6f2489b739e359ddbc1d538351e3907926aa63ed019abcccd96ad59ebfd62fb7,none,none
b943890f49773c71caad3222736f360be7c0fedfde74f0c74841dc253f1444cc,none,none
94750efe6c66570594cc99530aaa4d82f25c36482a0b616e09708718326f9a48,local,businesses
6cc4c4c687e8957f2fce66f9d1682089cbc9ab7bc26f6e1886b88d37e44af491,none,none
73db08205943e8f7500308f4ec79fb7d87ede6cca1ceb79bc2c5edbfe35b3388,local,consumers
dc0393b107a1c140ed878dcfd9d86a7db287a99339c637cef5c18bf3357efa19,regional,consumers
ee3a03d8103a15e2078f1640831abc8510e12e113bad7ccc37b7451882138c24,local,none
a17bbbc379789e69ba1de54e2527857060e32bd65379f2d934939b98cbdde27f,none,none
8af5ce7325b4a74f54eaa79c19fddaed1a24ff5b9be272968082fc6737e241f8,local,businesses
2f425f24cb27c5780afbd18792ea50559895dee498f0ae0e4f219273f5e172d1,local,consumers
8d08a9e6120d17b187cb65ac9cb65c741bbd9978712a40ae933a9c8779168a85,none,none
3b4e4ba4d5d056b694f6d928147915188d430b781dde05c8c8cc58181a7a2edd,national,consumers
bcac693c2d54954b8b6830d71f137c0604aba769b390886b27829fd470797af2,local,consumers
e0aebcad5ca29d7c0da61f3395210607eb1a5f6be7a0b7231b966912c56b6050,national,consumers
48bf9bec68c54e8abe1d6a4175e31cfe9435c094252ddcabe2079effb8337d56,national,businesses
f373013fc47cd45a962b193d3e9b54253ae70aca09659b8af4b7983169283033,local,none
314b5c3e9d7b3635a224b496e2a542c2d8e4a349d8627695d66070b5e4be655d,regional,businesses
77f28f3c83eec4139158f793c5cefef40aee942a9b33a26f4fdc62dec4e8c53f,local,consumers
8f0658b0f328fbaa4172d3b8e9ed0089d1675bb6674521fc8210f575bc4ee831,local,consumers
982842204c89d4efc5569f3e0b455646dca162314d770f15f70bb3af0507c3aa,none,none
a268a6d0b4a4c4d8780cdec8330ea77750bf44ad704968a94af6e6da424b8fdc,local,consumers
e48df022df784d8bde30ef63a2f528b04e44f75d9523321fc8fe684fa01a08af,local,businesses
5bb869e8c002a9c65ff8c056a88247be1bcd565ca8ae02527d8a59fd17955493,none,none
5515c59d050e9ec207b3716721d85bef5233c1be029958d7e0b4287deab05c65,local,consumers
71d6167ce1f92339c67aca1910a95dbcb5730e60da366ce965672fff0a7ea5b1,none,none
86374d56690fbaa721d750e2027349bf5e6c6cb7bfdcb13b39a3fd6d6acb5a0a,regional,consumers
e764594736c0ec77f8f15b4eb8093862c0d5f807bb55251143c0d0dd4ea83e44,local,businesses
76c258ad9ff26a92e3c5832a3fe5f6c1a012b9e215f8d16609436a19f32f52eb,national,businesses
643b70062f6269ac80fd6e3d6c87a1a603a20efdb67678ef20debb8218f3f2f4,regional,businesses
195f47a6e2d460ba76d17c0133fb1a25874f3beefd71b1821da8047919845a31,regional,consumers
b42e05089d29cdb83728ef313f4c9b1f3c5fb1e75c463eea29fc0395beb20016,none,none
f7acda31f0d79e0fa988476807e012ee5dcb168c1e3d03aae248df1b61886a57,none,none
1b2634a208efa193bdd516e74106285ea0a44c6fcac8fd445478fec3c64de240,local,consumers
c31524f93a6c3f95ea8ab3e1bc594a54d96df0b4405dd3e73ee94afd60ec8463,local,consumers
3704b346b1db47d39a97b8761109574309408d5d4d9e06671b9b13554a8d9458,local,none
8ad477797428a072b0cd471fd8713a2fa4361ff4aa4804149b01f861973b8290,local,consumers
a2c9eca032fcfab113a530d7b8b306b377af9102436b003328431ec567749c76,local,consumers
a5358c9fdfca8eebc9313c8206c23d36e920924879d7910119553323e1d31da1,national,consumers
34bc5dcf99a4ba804e3549e63b733b73afc82791fc192dbb149eefe51c649549,local,consumers
0c5a63f7798207c5eb89830d1c0c4df6880e21264c72dbf39e3d4cc62942a918,national,businesses
c20a54216862882f9fecd8dc12cdde98a686d186384cb682c3deb10973dfebd8,local,consumers
001c6a76f312aedc23281ebf5bf0e99eb964eb678fb34ffe34caa117729ef4c2,local,consumers
42dfe90fdcecba9d723b2a0b9d41310cbc9f16445c0839efda4834352c1daa50,regional,none
c0fa43d20577341421f656954a4bd05dbdf71dab62d3147ef5e4438f044a8c17,local,consumers
779ee20c7ef569e0b92095a2da9e75ed22f3ea463315b195db9d67257d736d0e,regional,none
f3b518bef174fb582817ca76a60698636406ea85cc7016dad5df3929a8d84864,regional,businesses
a6d5d66539f0049c9d20d6227ba47d4a4441b806ef43fa4784332e7b1c5efba4,national,businesses
273a49e956b5f7dbe577197ca4df6e15bbfb199669a8b74a936b86d5f3fafea6,local,consumers
8a8bac614ebf1a1debe4ad84e5040c11790a60fe70713c1aaac97d0bdf3a4bd6,none,consumers
869c4667ef1840b21084cf0a5ced6a9eea065820ec451696f79f6154d6467c81,regional,consumers
d4d1f729779ee77a3e64f9ef3fa8534fe7a967293d3c7053565d84321f33ec13,regional,consumers
dbc2945d9c5335816a21873aa7d950945dd7f41a194d0bf254634623eba51d91,local,none
8aa29a6dfca855d805587428b57af29c3fe741de5b1f90b3090789664158e1fd,none,none
c24fa5380ea4a7d04943cfd8344cb861b0f01d837011ed1d4c137202aaf4c4bc,regional,consumers
f1b87ff3a8345139fd0770cabdfb4e956fd0f6362663b543d9e98155b3b2657d,local,consumers
78f7d4669b669d0e026eb77c84bbe745362d4256c6c4b4570b327aed0525a694,none,none
646fff1a03975e6b66f20aa885c75990ff2481865f7395be27f6cc17a674049e,local,businesses
dfdeecf8af008f3c507454dcc2f6b7b47f7ce42fba7f20215171872b043e8258,none,none
5470ff5756d022ba92fe7e2c02ec7a952cf35989cf25edc4f3f49ab3123cee94,local,consumers
138af900b0f30cc15001ae7d9bd03df45539bb03f270168fff8ee788e581c91d,regional,businesses
0c39f1466a206a4b01171796f8f11ba256832e46e88d6eb293a13bec905f42e1,local,consumers
5dad4df0d0d638d6543403c76952fb05495ee6d8f9965f4fecd551f60efa7dc4,regional,businesses
b5502217b76fa575d3b54e8684d1776da6711354fd015c8a103b45bb2ab13792,none,none
b31c19d8062783d99c74d8e597adcea267774e27fda99f35c35409f07cc5e30e,local,consumers
2bed014e4d61ec3566a54f384453e4c11fbb9d015fe3fb56b6fede61584cfa76,none,none
f721e186a7dbe1e8baf099dd6ed07cb2131629a4c945fb53af48949d92b2d93f,national,businesses
3d33a0b5c2ad617a1ee2e5d3c85284b9cd3eb75ac543e950eb349483bb4005da,local,consumers
4334398d5747770ec81ba245f06ca1512d4af191f69f702a15443f81be7a6ce7,local,consumers
baecb52cc9aaa6a4089c28bb461a159ae943376f5dfd9d0f8e089e1522df2a01,local,consumers
0f5e173084d1d93e69aea79a40e62bc5897eb662c4ec125b81be6b1e041bddd1,national,businesses
b58a43d4d33aecc7644b5a323b6df66338dbaa54c6dd21b8e3fc045b72b26a81,none,none
f0014c369902329ad83272daefeb65c0e782579646f49342917ca061052ce98b,local,businesses
e73f528fbdd468353e1494e83b8ad2d78b84f401445dd1d88d30b1c87f82e331,none,none
55c3f55919a8b6829d83b980659fc0bc9fcdf891a5e9412ea38f221c9d75f81e,local,consumers
55b9dba3f8b4d9714a6831eb42b8b0d70d6df17ed8ca0626d87f53ace8ab643b,none,none
4a8cc4f70a2529b22ce04dc82f8cecbdfcb11ca484e4b282be1a5021dab238ce,national,businesses
ddff9332dcd0aa3bb239cee5d7a61726788dbf6f4076eb45f0165c4d0a5b3e3e,national,businesses
9a12c1b455db2a4af6bf1b8020c717dc5e6f1ed6c3158e8d2af129686eb1db37,regional,consumers
957973508fa736f8ee969aa1297da09e4526f54036a929c577747319dd308650,local,consumers
aeedf772fe0664dfbb8254e19130052906aadca1aa5b36ab14204c028358b93b,local,consumers
930d9e0b388bab774bb4cc66abbbdb3f141d91bb5121f7176d4260b897f4e469,none,none
ce5347f79c88b75bac60ed6e31c1cb9987cbb14b84cea97c1afb184c24476edd,local,businesses
c1cf36fbf9a51685523c82eee28f0c645fb2b66a5054e26b22f9ba7b0057cc98,local,none
681ba249dfe0d04296c84808467bbb70b9c27329d8fb7ec8342df9ab5bdce243,none,none
40818774d66b707b2da10e92f7c87136d7948dc64846cc7a5cb49925fb4f65b6,national,businesses
a5393dbf1581d85bd3675a66948b6433d479bdb8375bb325bf18e465ab86b4c5,local,none
a28334ab7df2cb588e72499fc5adc128d78ea115d17111e0769e4c9b22042426,local,consumers
010b6fb79255ed70a9d842c1bb41bc268c1cec10a6dd72592470981e8a2829f0,local,none
083c44a4dbf0a00d98f6488e8670c2e58c67068e4422b22155856561709dae5c,local,consumers
58ef9cfd5bd59911083dc39dac010d1ce5509f2224c76b52d953f7a31e547af7,local,consumers
6b60d87a5b6ecfd3b0c705ce8b7ae3ac55ab4dbd0866c0ad016d092e93c182c9,regional,consumers
f7e43d236b92e864db9b77b5f92e7d50303e01a5fb1b8dd48d0da3ac6bbf5ccd,none,none
205dd870d969c89b443e222236bcf2cbc6a88a190bb6a619fd65057278ad60d9,none,none
8befc6dee579e2b707fc425f3889490c9d298e39a5aca0a85e6b03ff1c829a6d,local,consumers
a2da40da1accc63ed3aa3142d1b5f9005ca85789d71d699ed4390da52231c2d7,none,none
50b593455b7e6ca5c3ddc8c952eec1bbca4b70648fb0ef5c99372b91c737713e,regional,businesses
d94d2ec829f7150fa94de20db5e77639b0ab86c80d9d6976c5cba02cfc66715c,none,none
9a0b32fd7e163f2a3c48a25e190e69a06517dfa7cfbfdb87379efe8819aa0e2c,regional,businesses
4abdb70a66a76da0b929c694f0e0e4f207f97fc666758324c10e598193a0b234,none,none
af6bda06338fdbeac05465ed93e65da6eb5dc45e97fd633a82a8e606b981fc47,regional,businesses
6b38130f20872625c5f620b637f5421d31d75aa3c6765f99317990bf5c4158dc,local,businesses
c6ee55414f9e9d45aeaaef8ffe22bb23d1b86342a3e043b13001fb734cc4d527,local,none
442a935d38d82d0e68d1af84f336784431733c3aed06977633acadb404ded266,local,consumers
1d49bc5205ce740c55f84c758de389878f4f1a48891c04a317c1de2b2b7edd49,local,consumers
0ee23848f54161af869240015cfd0b8bca117eaa38e44514e4f3609a2184a60f,local,consumers
540c0a85099468dbdd9b6ebd5c2e64d76a4da26914bd6944cc7be9fcbcfd97d2,local,businesses
49089522041619fd7f2e88d17370a63243bde9052892c12f390b0f7014ea99f7,local,consumers
d0128286e176b668f9d532db7b86446a2b6a4633bc30f33ae78dc77fb5c6cf42,local,businesses
